,latitude,longitude,risk
6354,40.638795,-73.97074,0.0
6355,40.638895,-73.969814,0.0
6356,40.639018,-73.968722,0.0
6357,40.585496,-73.947722,0.0
6358,40.585594,-73.946793,0.0
6359,40.6089861,-73.912266,0.0
6360,40.600134,-73.990864,0.0
6361,40.598435,-73.99262,0.0
6362,40.596607,-73.994523,0.0
6363,40.5950951,-73.996172,0.0
6364,40.719521,-73.960434,0.0
6365,40.718636,-73.959009,0.0
6366,40.717835,-73.957725,0.0
6367,40.717032,-73.956439,0.0
6368,40.716252,-73.955186,0.0
6369,40.715433,-73.953865,0.0
6370,40.7088858,-73.9592632,0.3269230769230769
6371,40.7095541,-73.9588604,0.0
6372,40.711609,-73.957535,0.3076923076923077
6373,40.712239,-73.957136,0.0
6374,40.712756,-73.95681,0.0
6375,40.713399,-73.956402,0.0
6376,40.7141005,-73.9559948,0.0
6377,40.7165454,-73.952678,0.6538461538461539
6378,40.715987,-73.953272,0.0
6379,40.71488,-73.95446,0.0
6380,40.714334,-73.9550508,0.0
6381,40.7140732,-73.9552522,0.0
6382,40.685109,-73.960221,0.0
6383,40.6829068,-73.9597831,0.0
6384,40.6169778,-73.916981,0.0
6385,40.616553,-73.916486,0.0
6386,40.61492,-73.91467,0.0
6387,40.610956,-74.008766,0.0
6388,40.609258,-74.010538,0.0
6389,40.607582,-74.012281,0.0
6390,40.606016,-74.01391,0.0
6391,40.6039283,-74.0160661,0.0
6392,40.648641,-73.900892,0.0
6393,40.5839788,-73.9838751,0.0
6394,40.5837775,-73.9828094,0.0
6395,40.58343,-73.973085,0.0
6396,40.5836791,-73.9717515,0.0
6397,40.5840704,-73.9689966,0.0
6398,40.5845281,-73.9678528,0.0
6399,40.5845661,-73.966621,0.0
6400,40.584783,-73.962552,0.0
6401,40.584883,-73.9616294,0.0
6402,40.585632,-73.9548543,0.0
6403,40.5849341,-73.9512418,0.0
6404,40.5848906,-73.948667,0.0
6405,40.584999,-73.947636,0.0
6406,40.585073,-73.946692,0.0
6407,40.585139,-73.945552,0.0
6408,40.585172,-73.944931,0.0
6409,40.585298,-73.943866,0.0
6410,40.58552,-73.941916,0.0
6411,40.585661,-73.94106,0.0
6412,40.5859661,-73.939152,0.0
6413,40.58615,-73.938169,0.0
6414,40.586311,-73.937247,0.0
6415,40.586481,-73.936337,0.0
6416,40.586586,-73.935412,0.0
6417,40.586652,-73.934448,0.0
6418,40.586537,-73.933444,0.0
6419,40.5863706,-73.9325152,0.0
6420,40.5860538,-73.9313238,0.7692307692307693
6421,40.5953959,-73.9977913,0.0
6422,40.592548,-73.994588,0.0
6423,40.59192,-73.994004,0.0
6424,40.590631,-73.992986,0.0
6425,40.589922,-73.992558,0.3076923076923077
6426,40.588482,-73.991866,0.3076923076923077
6427,40.587165,-73.991078,0.0
6428,40.585461,-73.98909,0.0
6429,40.602813,-74.014521,0.0
6430,40.6025849,-74.0135631,0.0
6431,40.6023608,-74.0126209,0.0
6432,40.601218,-74.010129,0.0
6433,40.600777,-74.009407,0.0
6434,40.599897,-74.007947,0.0
6435,40.599453,-74.007195,0.0
6436,40.59813,-74.004992,0.0
6437,40.608768,-73.941547,0.0
6438,40.6055039,-73.9379119,0.0
6439,40.603873,-73.936094,0.0
6440,40.60223,-73.934263,0.3076923076923077
6441,40.600608,-73.932448,0.0
6442,40.598973,-73.930634,0.0
6443,40.597323,-73.928791,0.0
6444,40.590567,-73.984094,0.0
6445,40.590342,-73.984327,0.0
6446,40.588771,-73.985962,0.0
6447,40.6581952,-74.0002828,0.0
6448,40.6609071,-74.0046404,0.0
6449,40.6513415,-74.0145967,0.0
6450,40.6486757,-74.0101842,0.0
6451,40.644689,-74.003581,0.0
6452,40.643359,-74.0013854,0.3076923076923077
6453,40.640694,-73.996974,0.0
6454,40.639372,-73.994791,0.0
6455,40.636705,-73.990373,0.0
6456,40.635374,-73.988167,0.0
6457,40.634047,-73.985964,0.0
6458,40.632717,-73.983763,0.0
6459,40.631233,-73.981307,0.0
6460,40.629859,-73.979036,0.0
6461,40.680664,-74.003289,0.0
6462,40.680121,-74.00134,0.0
6463,40.6700371,-74.0018298,0.0
6464,40.6696941,-74.0005895,0.0
6465,40.693036,-73.984292,0.0
6466,40.6930502,-73.9852301,0.0
6467,40.693088,-73.986226,0.0
6468,40.6452955,-73.8790339,0.0
6469,40.6447465,-73.8784214,0.0
6470,40.5824945,-73.9745425,0.0
6471,40.583364,-73.9668908,0.0
6472,40.5841599,-73.9624314,0.0
6473,40.584911,-73.955657,0.0
6474,40.584928,-73.9553546,0.0
6475,40.5846546,-73.9527721,0.0
6476,40.5843142,-73.9513289,0.0
6477,40.5843282,-73.9508895,0.0
6478,40.5843287,-73.9485618,0.3076923076923077
6479,40.5844092,-73.947515,0.23076923076923078
6480,40.5845911,-73.9451879,0.0
6481,40.584638,-73.944531,0.0
6482,40.584708,-73.943755,0.0
6483,40.5849612,-73.941766,0.0
6484,40.585062,-73.940943,0.0
6485,40.585419,-73.9390431,0.0
6486,40.5856023,-73.9380757,0.0
6487,40.5857594,-73.9371637,0.0
6488,40.5859215,-73.9362392,0.0
6489,40.5860387,-73.9353151,0.0
6490,40.5857539,-73.9323176,0.0
6491,40.585414,-73.9311921,0.7692307692307693
6492,40.593277,-73.976895,0.0
6493,40.5933847,-73.9758966,0.0
6494,40.593427,-73.975504,0.0
6495,40.6340873,-73.9154715,0.0
6496,40.637404,-73.919164,0.0
6497,40.6355895,-73.9171465,0.0
6498,40.6526377,-73.9812975,0.0
6499,40.653342,-73.97949,0.0
6500,40.654079,-73.977596,0.0
6501,40.655367,-73.974302,0.0
6502,40.6997133,-73.9804642,0.0
6503,40.6982532,-73.9805619,0.0
6504,40.6974407,-73.9805168,0.0
6505,40.5788152,-73.9658177,0.0
6506,40.5767743,-73.9650906,0.34615384615384615
6507,40.575543,-73.964863,0.34615384615384615
6508,40.575233,-73.9688331,0.0
6509,40.575583,-73.96992,0.0
6510,40.5760502,-73.9730203,0.0
6511,40.699405,-73.95337,0.0
6512,40.6950083,-73.9524897,0.0
6513,40.694263,-73.952341,0.0
6514,40.692063,-73.951902,0.6153846153846154
6515,40.69133,-73.951757,0.0
6516,40.690597,-73.951612,0.0
6517,40.689864,-73.951464,0.0
6518,40.689133,-73.951319,0.0
6519,40.6883983,-73.9511747,0.0
6520,40.687667,-73.951028,0.0
6521,40.6869322,-73.9508828,0.0
6522,40.6862,-73.950737,0.0
6523,40.6854686,-73.9505903,0.0
6524,40.684735,-73.950446,0.0
6525,40.6840016,-73.9502991,0.0
6526,40.683269,-73.950155,0.0
6527,40.6825366,-73.9500089,0.6538461538461539
6528,40.6818014,-73.9498621,0.6538461538461539
6529,40.6810693,-73.9497149,0.0
6530,40.679636,-73.949585,0.0
6531,40.6785493,-73.9496783,0.0
6532,40.677652,-73.94977,0.0
6533,40.676875,-73.949845,0.0
6534,40.6760885,-73.9499169,0.0
6535,40.675204,-73.950001,0.0
6536,40.673422,-73.950166,0.0
6537,40.671638,-73.950334,0.0
6538,40.670748,-73.950418,0.0
6539,40.668965,-73.950584,0.0
6540,40.668072,-73.950668,0.0
6541,40.666289,-73.950835,0.0
6542,40.664683,-73.951004,0.0
6543,40.663905,-73.950974,0.0
6544,40.663126,-73.950893,0.0
6545,40.661569,-73.950724,0.0
6546,40.660827,-73.950644,0.0
6547,40.659405,-73.950493,0.0
6548,40.658693,-73.950416,0.0
6549,40.657838,-73.950326,0.0
6550,40.657095,-73.950247,0.0
6551,40.65626,-73.95016,0.0
6552,40.655423,-73.950066,0.0
6553,40.652642,-73.949769,0.0
6554,40.6516972,-73.949668,0.0
6555,40.650807,-73.949571,0.8846153846153846
6556,40.64978,-73.949465,0.8846153846153846
6557,40.6489231,-73.9493677,0.0
6558,40.646886,-73.949152,0.46153846153846156
6559,40.645132,-73.9489641,0.5897435897435898
6560,40.6409518,-73.9485151,0.0
6561,40.639987,-73.948414,0.0
6562,40.638607,-73.948265,0.0
6563,40.6362744,-73.9480153,0.3076923076923077
6564,40.633999,-73.947774,0.0
6565,40.631581,-73.947543,0.0
6566,40.629166,-73.947327,0.0
6567,40.626774,-73.946875,0.0
6568,40.6243982,-73.9464379,0.0
6569,40.6220021,-73.945972,0.0
6570,40.6196121,-73.9455214,0.0
6571,40.617213,-73.945066,0.0
6572,40.616046,-73.944827,0.0
6573,40.614804,-73.944574,0.0
6574,40.6132888,-73.9442905,0.0
6575,40.6126976,-73.944174,0.0
6576,40.611993,-73.944055,0.0
6577,40.6093502,-73.9435473,0.0
6578,40.607392,-73.943208,0.0
6579,40.605073,-73.942769,0.0
6580,40.602684,-73.942318,0.0
6581,40.600427,-73.941891,0.0
6582,40.6001988,-73.941845,0.0
6583,40.598304,-73.94148,0.0
6584,40.595921,-73.941018,0.0
6585,40.591696,-73.9401321,0.0
6586,40.5895773,-73.9397382,0.0
6587,40.587316,-73.9393002,0.0
6588,40.6950251,-73.9889427,0.0
6589,40.6949665,-73.987162,0.0
6590,40.6948142,-73.983264,0.0
6591,40.71206,-73.9527187,0.3076923076923077
6592,40.7114972,-73.9511995,0.0
6593,40.7139579,-73.9579286,0.0
6594,40.6630968,-73.9623837,0.0
6595,40.6633129,-73.9606114,0.0
6596,40.663361,-73.9597081,0.0
6597,40.663517,-73.95721,0.0
6598,40.6637271,-73.9538634,0.0
6599,40.664082,-73.948166,0.0
6600,40.6642246,-73.945463,0.3076923076923077
6601,40.6641842,-73.9448833,0.3076923076923077
6602,40.663753,-73.937158,0.0
6603,40.663603,-73.934391,0.0
6604,40.6897465,-74.0007939,0.0
6605,40.6896492,-74.0004453,0.0
6606,40.6892728,-73.9990973,0.0
6607,40.6891749,-73.9987456,0.0
6608,40.688749,-73.997203,0.0
6609,40.6882272,-73.9953263,0.0
6610,40.6876777,-73.993333,0.0
6611,40.685876,-73.877483,0.0
6612,40.681299,-73.876349,0.0
6613,40.7002632,-73.96128,0.0
6614,40.700792,-73.9605,0.0
6615,40.701953,-73.958689,0.0
6616,40.703075,-73.956985,0.0
6617,40.704312,-73.955074,0.0
6618,40.705544,-73.953163,0.3076923076923077
6619,40.7063412,-73.9519043,0.3076923076923077
6620,40.653752,-73.901651,0.0
6621,40.6521317,-73.8998707,0.0
6622,40.6504834,-73.89802,0.0
6623,40.6490346,-73.8963556,0.0
6624,40.6475001,-73.8946504,0.0
6625,40.645874,-73.892837,0.0
6626,40.645321,-73.892218,0.0
6627,40.644245,-73.891021,0.0
6628,40.643168,-73.889823,0.0
6629,40.642611,-73.8892,0.0
6630,40.642055,-73.888582,0.0
6631,40.641533,-73.888001,0.0
6632,40.640981,-73.887386,0.0
6633,40.640427,-73.886762,0.0
6634,40.639904,-73.886186,0.0
6635,40.639347,-73.885565,0.0
6636,40.638787,-73.884953,0.0
6637,40.638272,-73.884372,0.0
6638,40.706568,-73.957597,0.0
6639,40.706003,-73.956967,0.0
6640,40.705439,-73.956337,0.0
6641,40.704876,-73.955704,0.0
6642,40.703747,-73.954442,0.0
6643,40.702617,-73.953181,0.0
6644,40.702051,-73.952551,0.0
6645,40.7014945,-73.9519151,0.0
6646,40.7004568,-73.9507809,0.0
6647,40.699791,-73.950091,0.6923076923076923
6648,40.69831,-73.949788,0.0
6649,40.696847,-73.9495,0.0
6650,40.696121,-73.949356,0.0
6651,40.6953757,-73.9492072,0.0
6652,40.694637,-73.94906,0.0
6653,40.693905,-73.948914,0.0
6654,40.69244,-73.948622,0.0
6655,40.691707,-73.948476,0.0
6656,40.690974,-73.948331,0.0
6657,40.690242,-73.948185,0.0
6658,40.689511,-73.948039,0.0
6659,40.6887758,-73.947893,0.0
6660,40.688044,-73.947748,0.0
6661,40.6873098,-73.9476018,0.0
6662,40.686578,-73.947456,0.0
6663,40.6858455,-73.9473099,0.0
6664,40.685113,-73.947165,0.0
6665,40.6843792,-73.9470168,0.0
6666,40.683646,-73.946873,0.0
6667,40.682914,-73.946727,0.0
6668,40.6821787,-73.9465816,0.0
6669,40.6814525,-73.9464365,0.0
6670,40.6807335,-73.946287,0.0
6671,40.7140738,-73.95434,0.0
6672,40.712266,-73.955476,0.0
6673,40.711752,-73.955797,0.0
6674,40.711113,-73.956199,0.0
6675,40.7097744,-73.9570586,0.0
6676,40.70908,-73.957488,0.0
6677,40.7084171,-73.9578957,0.0
6678,40.721181,-73.958648,0.0
6679,40.720293,-73.957225,0.0
6680,40.719493,-73.955942,0.0
6681,40.718694,-73.954655,0.0
6682,40.717911,-73.953398,0.3076923076923077
6683,40.7172308,-73.952152,0.6538461538461539
6684,40.679935,-73.913883,0.0
6685,40.68024,-73.911225,0.0
6686,40.680554,-73.908571,0.3076923076923077
6687,40.6807567,-73.9067101,0.0
6688,40.6790754,-73.9219595,0.0
6689,40.697682,-73.987022,0.0
6690,40.6976573,-73.9859906,0.0
6691,40.6976244,-73.9851781,0.0
6692,40.6976166,-73.9849727,0.0
6693,40.6975813,-73.9840472,0.0
6694,40.6975374,-73.9830969,0.0
6695,40.6133195,-73.9805595,0.0
6696,40.6106445,-73.980186,0.34615384615384615
6697,40.608077,-73.979697,0.0
6698,40.605069,-73.979127,0.0
6699,40.603475,-73.978828,0.0
6700,40.601151,-73.978387,0.0
6701,40.598762,-73.977933,0.8846153846153846
6702,40.5965152,-73.977507,0.0
6703,40.5950907,-73.9772399,0.0
6704,40.5943834,-73.9771029,0.0
6705,40.5920049,-73.9766549,0.0
6706,40.5915456,-73.9766389,0.0
6707,40.5800243,-73.9746482,0.0
6708,40.578885,-73.9747199,0.0
6709,40.61834,-74.030174,0.0
6710,40.617444,-74.028397,0.0
6711,40.6156315,-74.024832,0.0
6712,40.615161,-74.02396,0.0
6713,40.6145962,-74.0227902,0.0
6714,40.6205806,-74.0380579,0.0
6715,40.619956,-74.035437,0.0
6716,40.6749278,-73.8660688,0.0
6717,40.673678,-73.865755,0.07692307692307693
6718,40.678713,-73.867004,0.0
6719,40.6774783,-73.866703,0.0
6720,40.6763763,-73.8664633,0.0
6721,40.682605,-73.8680733,0.0
6722,40.680429,-73.867541,0.0
6723,40.67869,-73.867153,0.0
6724,40.634746,-74.035283,0.0
6725,40.63411,-74.032593,0.0
6726,40.633474,-74.029913,0.0
6727,40.6321589,-74.024528,0.0
6728,40.628101,-74.017223,0.0
6729,40.6254648,-74.0128432,0.0
6730,40.624126,-74.010624,0.0
6731,40.621464,-74.006219,0.0
6732,40.620136,-74.004019,0.0
6733,40.618806,-74.001818,0.0
6734,40.6174803,-73.9996281,0.0
6735,40.615995,-73.997166,0.0
6736,40.614562,-73.994797,0.0
6737,40.613334,-73.99276,0.0
6738,40.612004,-73.990559,0.0
6739,40.610675,-73.988358,0.07692307692307693
6740,40.628619,-74.01806,0.0
6741,40.603728,-73.9968,0.0
6742,40.602028,-73.998563,0.0
6743,40.600492,-74.000162,0.0
6744,40.5992597,-74.0014473,0.0
6745,40.680507,-73.906282,0.0
6746,40.681947,-73.904876,0.0
6747,40.682946,-73.903903,0.0
6748,40.681334,-74.002962,0.0
6749,40.6833357,-74.0019608,0.0
6750,40.6840094,-74.001641,0.0
6751,40.68535,-74.001003,0.0
6752,40.6873086,-74.0000439,0.0
6753,40.687973,-73.9997254,0.0
6754,40.688613,-73.9994158,0.0
6755,40.7021313,-73.9925816,0.0
6756,40.7017567,-73.992776,0.0
6757,40.7011345,-73.9930486,0.0
6758,40.7004856,-73.9933589,0.0
6759,40.6998347,-73.9936701,0.0
6760,40.6991851,-73.9939808,0.0
6761,40.6985344,-73.9942919,0.0
6762,40.6978919,-73.9945992,0.0
6763,40.6963744,-73.9953127,0.0
6764,40.6952262,-73.9958526,0.0
6765,40.6945502,-73.9961704,0.0
6766,40.6934439,-73.9967132,0.0
6767,40.6918504,-73.997488,0.0
6768,40.6911866,-73.997784,0.0
6769,40.6898602,-73.9984104,0.0
6770,40.6885,-73.9990764,0.0
6771,40.6878582,-73.9993968,0.0
6772,40.6871983,-73.9997123,0.0
6773,40.6852478,-74.0006449,0.0
6774,40.68391,-74.0012845,0.0
6775,40.6832345,-74.0016074,0.0
6776,40.6786443,-74.0038279,0.0
6777,40.6779977,-74.0041417,0.0
6778,40.6773547,-74.0044538,0.0
6779,40.6767106,-74.0047664,0.0
6780,40.6747607,-74.0057093,0.0
6781,40.6741425,-74.0060009,0.0
6782,40.698097,-73.99271,0.0
6783,40.6363371,-73.9470453,0.3076923076923077
6784,40.634059,-73.946805,0.0
6785,40.6319761,-73.946764,0.0
6786,40.613945,-73.942214,0.0
6787,40.610686,-73.938579,0.0
6788,40.650855,-73.948591,0.0
6789,40.648983,-73.9484011,0.0
6790,40.646926,-73.948177,0.3076923076923077
6791,40.6451923,-73.947993,0.5897435897435898
6792,40.643305,-73.94779,0.0
6793,40.6410142,-73.9475463,0.0
6794,40.640048,-73.947443,0.0
6795,40.6304143,-73.946543,0.0
6796,40.629942,-73.946449,0.0
6797,40.629277,-73.946327,0.0
6798,40.626886,-73.945877,0.0
6799,40.6245098,-73.9454276,0.0
6800,40.6221101,-73.94497,0.0
6801,40.6197201,-73.9445234,0.0
6802,40.617325,-73.944069,0.0
6803,40.618712,-73.917172,0.0
6804,40.61891,-73.916228,0.0
6805,40.618383,-73.921981,0.0
6806,40.645177,-73.992308,0.0
6807,40.641185,-73.985709,0.0
6808,40.639857,-73.983502,0.0
6809,40.638526,-73.981303,0.0
6810,40.637431,-73.979475,0.0
6811,40.6531473,-74.0055334,0.0
6812,40.5992395,-73.985734,0.0
6813,40.599083,-73.985986,0.0
6814,40.598524,-73.98657,0.0
6815,40.597926,-73.987192,0.0
6816,40.596223,-73.988964,0.0
6817,40.594333,-73.990932,0.0
6818,40.592762,-73.992565,0.0
6819,40.5923154,-73.9931686,0.0
6820,40.685448,-73.991332,0.0
6821,40.68459,-73.989129,0.0
6822,40.6812027,-73.980404,0.0
6823,40.6880016,-73.9975571,0.0
6824,40.6873919,-73.9957232,0.0
6825,40.686754,-73.9937797,0.0
6826,40.689064,-74.0007493,0.0
6827,40.6829066,-73.9847909,0.0
6828,40.669593,-73.995895,0.0
6829,40.6673055,-73.9911608,0.0
6830,40.663886,-73.984089,0.0
6831,40.662744,-73.981728,0.0
6832,40.684985,-73.871439,0.34615384615384615
6833,40.633581,-74.024991,0.0
6834,40.633096,-74.025177,0.0
6835,40.6189454,-74.0219963,0.34615384615384615
6836,40.618088,-74.022732,0.34615384615384615
6837,40.616937,-74.023717,0.0
6838,40.612904,-74.02641,0.0
6839,40.6102305,-74.0270571,0.0
6840,40.7141361,-73.9281437,0.0
6841,40.7139782,-73.9263023,0.0
6842,40.717789,-73.965203,0.0
6843,40.716765,-73.963391,0.0
6844,40.71593,-73.961912,0.0
6845,40.715306,-73.960436,0.0
6846,40.7148331,-73.9588018,0.0
6847,40.7144986,-73.957534,0.0
6848,40.7140674,-73.9516047,0.0
6849,40.714216,-73.947719,0.0
6850,40.714372,-73.94607,0.0
6851,40.7145929,-73.9387525,0.0
6852,40.714457,-73.935288,0.0
6853,40.7144048,-73.9334534,0.0
6854,40.720159,-73.940745,0.0
6855,40.720422,-73.9397,0.0
6856,40.7208269,-73.9381373,0.0
6857,40.7212461,-73.9365091,0.0
6858,40.625462,-73.994892,0.0
6859,40.624274,-73.99255,0.0
6860,40.622789,-73.990094,0.0
6861,40.621435,-73.987851,0.0
6862,40.620131,-73.985693,0.0
6863,40.6188,-73.983489,0.0
6864,40.617471,-73.981286,0.0
6865,40.614777,-73.976827,0.0
6866,40.613668,-73.974972,0.0
6867,40.6428974,-74.0233899,0.0
6868,40.640228,-74.0189696,0.0
6869,40.636243,-74.012364,0.07692307692307693
6870,40.634912,-74.01016,0.8846153846153846
6871,40.632253,-74.005759,0.0
6872,40.630923,-74.003554,0.0
6873,40.628263,-73.999149,0.0
6874,40.626931,-73.996953,0.0
6875,40.625698,-73.994649,0.0
6876,40.6312431,-73.9115114,0.0
6877,40.646659,-73.954859,0.0
6878,40.700059,-73.932781,0.0
6879,40.7015849,-73.931303,0.0
6880,40.703047,-73.929843,0.0
6881,40.704526,-73.928395,0.0
6882,40.581776,-73.964392,0.0
6883,40.5809803,-73.9645877,0.0
6884,40.5791938,-73.9640172,0.0
6885,40.5771727,-73.9632662,0.0
6886,40.575716,-73.963008,0.0
6887,40.629011,-73.9065408,0.0
6888,40.6220448,-73.9123603,0.0
6889,40.6203939,-73.910542,0.0
6890,40.619987,-73.910167,0.0
6891,40.618877,-73.908928,0.0
6892,40.617265,-73.907072,0.0
6893,40.615633,-73.905269,0.0
6894,40.6139933,-73.9034536,0.0
6895,40.6127835,-73.9021345,0.0
6896,40.6252564,-73.915939,0.0
6897,40.623694,-73.914194,0.0
6898,40.6779972,-73.9398142,0.0
6899,40.678457,-73.939782,0.0
6900,40.655652,-73.895572,0.0
6901,40.650713,-73.972443,0.0
6902,40.6375296,-74.0304402,0.0
6903,40.638052,-74.030165,0.0
6904,40.656303,-73.935718,0.0
6905,40.653505,-73.935416,0.0
6906,40.651514,-73.935204,0.0
6907,40.6498123,-73.9350189,0.0
6908,40.6487625,-73.9349231,0.0
6909,40.644134,-73.93441,0.0
6910,40.6418441,-73.934173,0.0
6911,40.639496,-73.933918,0.0
6912,40.637158,-73.933668,0.0
6913,40.634884,-73.933427,0.0
6914,40.633244,-73.933254,0.0
6915,40.632548,-73.933175,0.0
6916,40.630211,-73.932932,0.0
6917,40.627872,-73.932664,0.0
6918,40.625534,-73.932425,0.0
6919,40.623269,-73.932195,0.0
6920,40.62106,-73.931951,0.0
6921,40.618653,-73.931692,0.0
6922,40.660295,-73.936136,0.0
6923,40.6580018,-73.9358926,0.0
6924,40.7276159,-73.9588816,0.0
6925,40.7277591,-73.9572483,0.0
6926,40.64856,-73.959662,0.0
6927,40.6486522,-73.9588502,0.0
6928,40.6471872,-73.9813396,0.0
6929,40.6473034,-73.9802923,0.0
6930,40.6474332,-73.9791199,0.0
6931,40.6475338,-73.978191,0.0
6932,40.6476369,-73.9772664,0.0
6933,40.6477421,-73.9763406,0.0
6934,40.6478351,-73.9752912,0.0
6935,40.647765,-73.974657,0.0
6936,40.6476117,-73.9735074,0.0
6937,40.6479437,-73.9723004,0.0
6938,40.648258,-73.9713962,0.0
6939,40.6484862,-73.9707211,0.0
6940,40.6492456,-73.9688016,0.6538461538461539
6941,40.649948,-73.967028,0.0
6942,40.6502956,-73.9661434,0.0
6943,40.650642,-73.965262,0.0
6944,40.650887,-73.964654,0.0
6945,40.6510047,-73.9643548,0.0
6946,40.651364,-73.963442,0.0
6947,40.6515308,-73.9630214,0.0
6948,40.6521694,-73.9613939,0.0
6949,40.652556,-73.960423,0.0
6950,40.6529312,-73.9593296,0.0
6951,40.6523181,-73.9560091,0.0
6952,40.6843692,-73.9782687,0.0
6953,40.6076978,-74.0169774,0.0
6954,40.6097,-74.024784,0.0
6955,40.66967,-73.901982,0.0
6956,40.6699329,-73.9001815,0.0
6957,40.6700674,-73.8992606,0.0
6958,40.6702021,-73.8983385,0.3076923076923077
6959,40.6703363,-73.8974193,0.3076923076923077
6960,40.6704684,-73.8965148,0.3076923076923077
6961,40.6706284,-73.8955602,0.0
6962,40.6707773,-73.8945686,0.0
6963,40.6709099,-73.893641,0.0
6964,40.6715838,-73.8890988,0.0
6965,40.6717183,-73.8881946,0.0
6966,40.6718528,-73.8872879,0.0
6967,40.6719862,-73.8864095,0.0
6968,40.6721133,-73.8855183,0.0
6969,40.6722321,-73.8846981,0.0
6970,40.6723549,-73.8838955,0.0
6971,40.6724778,-73.8830752,0.0
6972,40.6727184,-73.8813926,0.6538461538461539
6973,40.672853,-73.8804879,0.6538461538461539
6974,40.6729847,-73.8795675,0.6538461538461539
6975,40.6731194,-73.8786466,0.0
6976,40.6733899,-73.8767908,0.0
6977,40.6735229,-73.8758867,0.0
6978,40.6736538,-73.8749588,0.0
6979,40.6737884,-73.8740403,0.0
6980,40.6739072,-73.8731109,0.0
6981,40.6741377,-73.8716026,0.33653846153846156
6982,40.6742694,-73.870679,0.33653846153846156
6983,40.6745314,-73.868828,0.0
6984,40.6746692,-73.8679028,0.0
6985,40.6747932,-73.8669892,0.0
6986,40.6750618,-73.8651383,0.0
6987,40.668415,-73.910416,0.47692307692307695
6988,40.668561,-73.909475,0.47692307692307695
6989,40.668695,-73.908556,0.0
6990,40.668832,-73.907638,0.3076923076923077
6991,40.669116,-73.905707,0.3076923076923077
6992,40.669254,-73.904791,0.0
6993,40.669387,-73.903884,0.0
6994,40.66953,-73.902946,0.0
6995,40.6752947,-73.8623484,0.0
6996,40.6925686,-73.9279931,0.0
6997,40.6918297,-73.9278505,0.0
6998,40.6910986,-73.9277032,0.0
6999,40.690368,-73.9275559,0.0
7000,40.6896336,-73.9274079,0.0
7001,40.6889003,-73.9272601,0.0
7002,40.6881661,-73.9271142,0.0
7003,40.6874377,-73.9269694,0.0
7004,40.6867019,-73.9268231,0.0
7005,40.6859708,-73.9266778,0.0
7006,40.6852363,-73.9265318,0.0
7007,40.684501,-73.9263857,0.0
7008,40.6837713,-73.9262406,0.0
7009,40.6830398,-73.9260952,0.0
7010,40.6823103,-73.9259502,0.0
7011,40.6815702,-73.9257932,0.0
7012,40.6808457,-73.9256366,0.0
7013,40.654833,-73.894411,0.0
7014,40.6601972,-73.9606118,0.3076923076923077
7015,40.6604379,-73.9568737,0.0
7016,40.660648,-73.953539,0.0
7017,40.661007,-73.947753,0.0
7018,40.661149,-73.945488,0.0
7019,40.6616699,-73.9372619,0.0
7020,40.6618621,-73.9343918,0.0
7021,40.6619215,-73.9334236,0.0
7022,40.6620396,-73.9315004,0.0
7023,40.659364,-73.879373,0.0
7024,40.657998,-73.878365,0.0
7025,40.665761,-73.884122,0.0
7026,40.6804044,-73.8876398,0.0
7027,40.6758879,-73.8864827,0.0
7028,40.674648,-73.8861651,0.0
7029,40.6733801,-73.8858403,0.0
7030,40.6708592,-73.8851946,0.0
7031,40.6693215,-73.8848007,0.0
7032,40.6677856,-73.8844073,0.0
7033,40.665852,-73.883912,0.0
7034,40.67757,-73.911749,0.0
7035,40.6764512,-73.9118549,0.3076923076923077
7036,40.684287,-73.894758,0.0
7037,40.6820771,-73.893258,0.34615384615384615
7038,40.682763,-73.893732,0.34615384615384615
7039,40.6319462,-74.036427,0.0
7040,40.631297,-74.033742,0.0
7041,40.630661,-74.031061,0.0
7042,40.629378,-74.02566,0.0
7043,40.625577,-74.019264,0.0
7044,40.623133,-74.015242,0.0
7045,40.621803,-74.01304,0.0
7046,40.619143,-74.008637,0.0
7047,40.617814,-74.006434,0.0
7048,40.616482,-74.004234,0.0
7049,40.615153,-74.002031,0.0
7050,40.613669,-73.99958,0.6730769230769231
7051,40.612215,-73.997171,0.0
7052,40.61101,-73.995177,0.0
7053,40.609683,-73.992975,0.0
7054,40.608352,-73.990775,0.0
7055,40.6187881,-74.0369769,0.0
7056,40.618596,-74.03599,0.0
7057,40.616699,-74.030845,0.0
7058,40.616067,-74.029576,0.0
7059,40.6186614,-74.0368997,0.0
7060,40.661156,-73.907585,0.0
7061,40.659619,-73.907191,0.0
7062,40.658084,-73.906795,0.0
7063,40.6701166,-73.9098772,0.0
7064,40.669825,-73.909803,0.07692307692307693
7065,40.6682313,-73.9093934,0.5769230769230769
7066,40.6305972,-73.9703123,0.0
7067,40.6291199,-73.9699993,0.0
7068,40.628361,-73.969859,0.0
7069,40.628068,-73.9698134,0.0
7070,40.626722,-73.9695634,0.0
7071,40.6243376,-73.9691109,0.0
7072,40.621942,-73.9686564,0.0
7073,40.6195561,-73.968195,0.0
7074,40.6171669,-73.9677403,0.0
7075,40.614872,-73.9673144,0.0
7076,40.614773,-73.9672974,0.0
7077,40.612109,-73.9667934,0.0
7078,40.609555,-73.9663094,0.0
7079,40.606122,-73.9656564,0.0
